model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",70.4793,0.1007,0.001328,70.4816,0.5966,0.004,0.0,0.0,0.592,0.0065,15.3378,15.1893,0.5966,0.0217,0.0013,0.0008,0.592,0.0357,9.3851,9.4673
"ABfoLS_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",65.2758,0.0933,0.000776,65.2792,0.5182,0.0049,0.0001,0.0001,0.4634,0.0074,20.0893,17.9591,0.5182,0.0269,0.0017,0.001,0.4634,0.0409,12.1017,11.379
"ABfoLS_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",65.381,0.0934,0.001176,65.3873,0.1133,0.0069,0.0001,0.0001,0.0607,0.0098,27.25,30.054,0.1133,0.0378,0.0029,0.0019,0.0607,0.0541,16.7535,17.7638
"OCRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",244.3439,0.3491,0.001172,244.3463,0.6666,0.0037,0.0,0.0,0.6658,0.0059,14.8155,14.5492,0.6666,0.0204,0.001,0.0006,0.6658,0.0323,9.0124,8.9999
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",243.7373,0.3482,0.000795,243.74,0.672,0.0037,0.0,0.0,0.6711,0.0058,14.7556,14.4613,0.672,0.0203,0.001,0.0006,0.6711,0.032,8.961,8.9451
"OCRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",234.6001,0.3351,0.002408,234.6079,0.644,0.0039,0.0,0.0,0.6399,0.0061,15.662,15.2038,0.644,0.0216,0.0011,0.0007,0.6399,0.0335,9.5363,9.4339
"CRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",248.326,0.3548,0.000785,248.33,0.6673,0.0037,0.0,0.0,0.6663,0.0059,14.9209,14.5602,0.6673,0.0205,0.001,0.0006,0.6663,0.0322,9.0541,9.0161
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",241.8061,0.3454,0.000942,241.8137,0.6674,0.0037,0.0,0.0,0.6666,0.0059,14.9403,14.6957,0.6674,0.0206,0.001,0.0006,0.6666,0.0322,9.0907,9.0866
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",255.687,0.3653,0.002657,255.6958,0.657,0.0037,0.0,0.0,0.6567,0.0059,14.9553,14.6598,0.657,0.0206,0.0011,0.0007,0.6567,0.0327,9.0983,9.0748
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",407.32,0.5819,0.000791,407.3221,0.6694,0.0037,0.0,0.0,0.6685,0.0058,14.8802,14.611,0.6694,0.0205,0.001,0.0006,0.6685,0.0321,9.0441,9.0328
