model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5677.9246,5.6779,1.26092052,5679.1892,0.9858,0.0101,0.0005,0.0002,0.984,0.0229,4.7645,4.8599,0.9858,10.8463,604.081,0.0037,0.984,24.5781,4.4893,4.5799
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5972.3893,5.9724,3.45492625,5975.8514,0.9866,0.01,0.0005,0.0002,0.9852,0.0221,4.7718,4.8302,0.9866,10.6923,560.3282,0.0036,0.9852,23.6713,4.4891,4.5493
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3976.8214,3.9768,7.12505221,3983.9516,0.9872,0.0095,0.0004,0.0002,0.9867,0.0209,5.2806,5.2011,0.9872,10.1516,502.5983,0.004,0.9867,22.4187,4.9159,4.8604
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4095.6849,4.0957,11.14206719,4106.838,0.9861,0.0103,0.0005,0.0002,0.9857,0.0217,6.2526,6.0947,0.9861,11.0613,541.6784,0.0052,0.9857,23.274,5.7908,5.674
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",6059.565,6.0596,15.85371208,6075.4329,0.9872,0.0098,0.0005,0.0002,0.9856,0.0217,4.8489,4.9652,0.9872,10.5548,544.1739,0.0037,0.9856,23.3275,4.5645,4.6701
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",6000.0072,6,11.9922936,6012.0058,0.985,0.01,0.0005,0.0002,0.9834,0.0233,4.6251,4.7055,0.985,10.6932,626.9221,0.0036,0.9834,25.0384,4.356,4.4337
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1396.1239,1.3961,1.0072732,1397.1342,0.976,0.012,0.0008,0.0003,0.975,0.0286,6.5701,6.4366,0.976,12.9338,944.9732,0.0061,0.975,30.7404,6.0909,6.0013
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1491.6746,1.4917,3.31355143,1494.9903,0.9818,0.0108,0.0006,0.0003,0.9803,0.0255,4.9534,4.9831,0.9818,11.582,746.6486,0.0041,0.9803,27.3249,4.6515,4.6912
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",951.1704,0.9512,6.71435976,957.8893,0.9787,0.0115,0.0008,0.0003,0.9769,0.0275,5.18,5.2109,0.9787,12.3715,873.4743,0.0045,0.9769,29.5546,4.8621,4.9056
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1085.4322,1.0854,10.66937423,1096.1039,0.9763,0.0119,0.0009,0.0003,0.9739,0.0293,4.9649,5.0562,0.9763,12.8099,986.6317,0.0044,0.9739,31.4107,4.6865,4.7804
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1710.96,1.711,12.04795885,1723.0103,0.9817,0.0105,0.0006,0.0003,0.9805,0.0253,4.9118,4.9254,0.9817,11.302,739.0676,0.004,0.9805,27.1858,4.6076,4.6326
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1671.2516,1.6713,11.8747077,1683.1284,0.9809,0.0107,0.0007,0.0003,0.9798,0.0258,5.2521,5.2263,0.9809,11.5318,765.0129,0.0043,0.9798,27.6589,4.9085,4.9017
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2831.2221,2.8312,1.17872715,2832.4025,0.9844,0.0103,0.0005,0.0002,0.9839,0.023,5.8397,5.7244,0.9844,11.0908,610.514,0.0048,0.9839,24.7086,5.4239,5.3414
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2935.82,2.9358,3.4173193,2939.24,0.9815,0.0106,0.0007,0.0003,0.9801,0.0255,4.8583,4.8839,0.9815,11.3759,751.2965,0.0039,0.9801,27.4098,4.5648,4.5991
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2019.8401,2.0198,7.00217128,2026.8444,0.9831,0.0106,0.0006,0.0002,0.9822,0.0242,5.5572,5.4912,0.9831,11.3637,675.0687,0.0046,0.9822,25.9821,5.1748,5.1351
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2422.2869,2.4223,11.24465156,2433.5392,0.9696,0.0123,0.0011,0.0004,0.9675,0.0327,5.3018,5.3422,0.9696,13.2045,1231.2136,0.005,0.9675,35.0887,4.9731,5.0284
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2811.4653,2.8115,17.45214462,2828.9266,0.9855,0.0101,0.0005,0.0002,0.9839,0.023,4.7427,4.8386,0.9855,10.8521,610.1008,0.0037,0.9839,24.7002,4.4695,4.5607
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2801.2341,2.8012,11.03412652,2812.2723,0.9752,0.0114,0.0009,0.0003,0.9733,0.0296,5.0428,5.0978,0.9752,12.289,1009.5962,0.0045,0.9733,31.7741,4.7386,4.8024
