model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",255.653,0.3652,0.000998,255.6599,0.9875,0.0093,0.0005,0.0002,0.9869,0.0226,4.6274,4.6042,0.9875,9.9649,586.4549,0.0035,0.9869,24.2168,4.3191,4.3051
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",250.0164,0.3572,0.00139,250.0226,0.9919,0.0076,0.0003,0.0001,0.9919,0.0178,4.5981,4.5949,0.9919,8.1526,365.2379,0.0034,0.9919,19.1112,4.2886,4.2859
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",263.8729,0.377,0.001119,263.8801,0.99,0.0085,0.0004,0.0002,0.9896,0.0201,4.6974,4.7077,0.99,9.1402,466.8369,0.0034,0.9896,21.6064,4.3738,4.3834
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",253.0234,0.3615,0.001403,253.0346,0.9923,0.0075,0.0003,0.0001,0.9921,0.0175,4.4491,4.4135,0.9923,8.0133,353.9181,0.0031,0.9921,18.8127,4.1336,4.1057
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",259.0241,0.37,0.000811,259.0308,0.9901,0.0086,0.0004,0.0002,0.9898,0.0199,5.1103,5.181,0.9901,9.2249,456.0255,0.0049,0.9898,21.3548,4.7509,4.8096
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",247.9346,0.3542,0.00086,247.9401,0.9912,0.008,0.0004,0.0001,0.9909,0.0188,4.7194,4.7392,0.9912,8.5581,406.8495,0.0036,0.9909,20.1705,4.3892,4.4029
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",258.5009,0.3693,0.000813,258.5056,0.989,0.0089,0.0004,0.0002,0.9887,0.021,4.7601,4.7659,0.989,9.5342,509.0109,0.0036,0.9887,22.5613,4.4385,4.446
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",261.1806,0.3731,0.001159,261.1863,0.9896,0.0094,0.0004,0.0002,0.9891,0.0206,5.7445,5.7715,0.9896,10.1248,488.6959,0.005,0.9891,22.1065,5.339,5.3683
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",252.0461,0.3601,0.001024,252.0511,0.9871,0.0098,0.0005,0.0002,0.9864,0.023,5.1453,5.1787,0.9871,10.4793,609.3978,0.0044,0.9864,24.686,4.8018,4.8311
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",256.8638,0.3669,0.001094,256.8688,0.9864,0.0094,0.0006,0.0002,0.9857,0.0236,4.9396,4.9546,0.9864,10.1431,642.9321,0.0038,0.9857,25.3561,4.6017,4.6184
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",262.0482,0.3744,0.001129,262.0562,0.9921,0.0077,0.0003,0.0001,0.992,0.0177,4.8057,4.81,0.9921,8.2307,360.1235,0.0036,0.992,18.9769,4.4605,4.4632
