model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",289.9624,0.145,0.147502,290.1182,0.9962,0.0114,0.0002,0.0001,0.9962,0.0158,4.2048,4.2384,0.9962,10.9718,232.185,0.0018,0.9962,15.2376,2.8812,2.8964
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",373.5657,0.1868,0.909837,374.4808,0.9961,0.0115,0.0003,0.0001,0.9961,0.0159,4.2041,4.1891,0.9961,11.1049,236.0226,0.0017,0.9961,15.363,2.8869,2.8834
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",459.5174,0.2298,1.575498,461.1061,0.9962,0.0114,0.0003,0.0001,0.9961,0.0158,4.2033,4.2127,0.9962,11.0028,233.8565,0.0018,0.9961,15.2924,2.8797,2.8878
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",542.761,0.2714,2.397275,545.165,0.9962,0.0115,0.0003,0.0001,0.9961,0.016,4.227,4.247,0.9962,11.0738,237.2431,0.0018,0.9961,15.4027,2.8969,2.9111
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",645.9715,0.323,4.064345,650.0478,0.9962,0.0113,0.0002,0.0001,0.9962,0.0157,4.1856,4.1896,0.9962,10.9593,231.2101,0.0018,0.9962,15.2056,2.8679,2.8721
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",713.5253,0.3568,4.084818,717.6153,0.9961,0.0114,0.0002,0.0001,0.9961,0.0158,4.2065,4.2051,0.9961,11.0106,232.7697,0.0018,0.9961,15.2568,2.8831,2.8845
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",806.6769,0.4033,5.36616,812.0499,0.9962,0.012,0.0003,0.0001,0.9959,0.0163,4.5294,4.4429,0.9962,11.5613,246.5326,0.0019,0.9959,15.7014,3.0754,3.0437
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",925.7006,0.4629,6.724079,932.44,0.9961,0.0123,0.0003,0.0001,0.9957,0.0167,4.5201,4.4445,0.9961,11.849,259.4104,0.0019,0.9957,16.1062,3.0905,3.0607
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1001.7935,0.5009,7.059803,1008.859,0.9962,0.0114,0.0002,0.0001,0.9962,0.0158,4.2577,4.249,0.9962,11.0125,232.0526,0.0018,0.9962,15.2333,2.9052,2.9059
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1140.987,0.5705,9.018368,1150.0178,0.9961,0.0117,0.0003,0.0001,0.996,0.0161,4.4193,4.3686,0.9961,11.3448,240.3945,0.0019,0.996,15.5047,3.0079,2.9896
