model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",89.8328,0.1283,0.001258,89.8351,0.9906,0.0176,0.0005,0.0003,0.9906,0.0232,7.1673,7.4017,0.9906,16.9799,501.3745,0.0044,0.9906,22.3914,4.791,4.8424
"ABfoLS_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",97.8776,0.1398,0.001585,97.8817,0.9886,0.0202,0.0007,0.0004,0.9882,0.026,8.1165,8.6682,0.9886,19.5106,629.5784,0.0056,0.9882,25.0914,5.4636,5.6635
"ABfoLS_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",94.2912,0.1347,0.0033,94.3052,0.9763,0.0361,0.0017,0.0011,0.9702,0.0412,19.3885,16.4453,0.9763,34.88,1583.4898,0.0195,0.9702,39.7931,11.9857,10.9701
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",90.0282,0.1286,0.001157,90.0307,0.9946,0.013,0.0003,0.0002,0.9946,0.0176,5.3518,5.2665,0.9946,12.5834,288.9431,0.0023,0.9946,16.9983,3.5405,3.534
"ABfoLS_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",107.9438,0.1542,0.001444,107.9494,0.9855,0.0245,0.0008,0.0004,0.9853,0.0289,10.7678,9.9684,0.9855,23.6253,779.671,0.0065,0.9853,27.9226,6.9209,6.6684
"ABfoLS_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",97.4027,0.1391,0.001393,97.4166,0.9745,0.0358,0.0018,0.0011,0.9681,0.0426,17.3584,15.1955,0.9745,34.5531,1695.896,0.0169,0.9681,41.1813,11.0865,10.2836
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",102.2275,0.146,0.001222,102.2299,0.9923,0.0151,0.0004,0.0002,0.9923,0.021,5.6309,5.5978,0.9923,14.5775,411.8146,0.0029,0.9923,20.2932,3.8731,3.8694
"ABfoLS_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",105.5929,0.1508,0.001781,105.5979,0.9931,0.0142,0.0004,0.0002,0.9931,0.0199,5.3559,5.3237,0.9931,13.7224,369.2364,0.0027,0.9931,19.2155,3.6535,3.6409
"ABfoLS_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",106.7884,0.1526,0.002536,106.8,0.9816,0.0238,0.0011,0.0005,0.9816,0.0324,9.0239,8.8843,0.9816,23.0199,980.5905,0.0068,0.9816,31.3144,6.1739,6.1572
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",90.9113,0.1299,0.001251,90.9137,0.9936,0.0139,0.0004,0.0002,0.9936,0.0191,5.2012,5.2488,0.9936,13.4383,339.1496,0.0026,0.9936,18.416,3.587,3.6004
"ABfoLS_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",98.6337,0.1409,0.001653,98.6384,0.9938,0.0141,0.0004,0.0002,0.9938,0.0188,5.5338,5.6696,0.9938,13.6402,330.0315,0.0027,0.9938,18.1668,3.7529,3.7913
"ABfoLS_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",93.846,0.1341,0.001641,93.8579,0.9906,0.0178,0.0006,0.0003,0.9903,0.0235,7.3855,7.0289,0.9906,17.1989,516.1573,0.0042,0.9903,22.7191,4.8952,4.7696
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",98.9053,0.1413,0.001641,98.9081,0.9941,0.0136,0.0003,0.0002,0.994,0.0184,5.1334,5.1832,0.9941,13.1432,317.3214,0.0025,0.994,17.8135,3.5383,3.5478
