model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",741.8605,1.0598,0.001539,741.8735,0.9873,0.0201,0.0007,0.0004,0.9873,0.0269,7.8821,7.8237,0.9873,19.4178,673.5581,0.0051,0.9873,25.953,5.3228,5.3152
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",749.119,1.0702,0.001247,749.1278,0.9917,0.0163,0.0005,0.0003,0.9915,0.0221,6.5958,6.7824,0.9917,15.7795,453.8299,0.0038,0.9915,21.3033,4.3967,4.447
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",732.6801,1.0467,0.001158,732.6957,0.9885,0.0196,0.0007,0.0003,0.9884,0.0257,7.3318,7.6886,0.9885,18.9229,614.5006,0.0047,0.9884,24.7891,5.0328,5.1628
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",703.6133,1.0052,0.00128,703.6321,0.9888,0.0239,0.0009,0.0005,0.9848,0.0295,11.8948,10.6809,0.9888,23.0895,809.4821,0.0086,0.9848,28.4514,7.4503,7.0354
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",702.7905,1.004,0.001029,702.8057,0.9851,0.0233,0.0009,0.0005,0.9842,0.03,9.4297,9.0008,0.9851,22.4561,840.6299,0.0064,0.9842,28.9936,6.1939,6.1023
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",695.8173,0.994,0.001279,695.8243,0.9814,0.0263,0.0012,0.0007,0.9794,0.0342,12.2509,11.2589,0.9814,25.4398,1093.8575,0.0111,0.9794,33.0735,7.8738,7.5244
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",705.1846,1.0074,0.001065,705.2025,0.9847,0.0241,0.001,0.0006,0.9828,0.0313,11.0252,10.0469,0.9847,23.2567,914.7003,0.0087,0.9828,30.244,7.1305,6.7726
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",722.1822,1.0317,0.001503,722.1891,0.9795,0.0282,0.0012,0.0007,0.9784,0.0351,12.1648,13.3377,0.9795,27.2674,1149.264,0.0118,0.9784,33.9008,7.9159,8.1282
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",673.4635,0.9621,0.001096,673.4714,0.9885,0.0196,0.0007,0.0004,0.9884,0.0257,9.0043,9.7504,0.9885,18.949,614.8406,0.0077,0.9884,24.796,5.7933,5.9849
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",683.2047,0.976,0.001083,683.2243,0.9833,0.0237,0.001,0.0005,0.9831,0.031,9.5064,9.342,0.9833,22.9218,898.9173,0.0077,0.9831,29.9819,6.3784,6.3032
