model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",244.029,0.3486,0.000868,244.0309,0.6736,0.0036,0.0,0.0,0.6734,0.0058,14.5555,14.3332,0.6736,0.02,0.001,0.0006,0.6734,0.0319,8.8452,8.8579
"CRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",246.1721,0.3517,0.00112,246.1749,0.6665,0.0037,0.0,0.0,0.6664,0.0059,14.6505,14.388,0.6665,0.0202,0.001,0.0006,0.6664,0.0322,8.8967,8.9011
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",250.6166,0.358,0.00231,250.6242,0.6746,0.0036,0.0,0.0,0.6743,0.0058,14.5904,14.1327,0.6746,0.0199,0.001,0.0006,0.6743,0.0319,8.8052,8.7667
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",232.8355,0.3326,0.000729,232.8379,0.6738,0.0037,0.0,0.0,0.673,0.0058,14.6744,14.3558,0.6738,0.0201,0.001,0.0006,0.673,0.0319,8.9049,8.8839
"CRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",244.2617,0.3489,0.00085,244.2652,0.6699,0.0036,0.0,0.0,0.6698,0.0058,14.4326,14.2651,0.6699,0.0199,0.001,0.0006,0.6698,0.0321,8.7707,8.8148
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",250.8874,0.3584,0.000894,250.8963,0.6566,0.0038,0.0,0.0,0.6566,0.0059,15.0948,15.0091,0.6566,0.0209,0.0011,0.0007,0.6566,0.0327,9.2072,9.2479
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",241.1757,0.3445,0.000682,241.1772,0.6747,0.0037,0.0,0.0,0.6742,0.0058,14.6613,14.3993,0.6747,0.0201,0.001,0.0006,0.6742,0.0319,8.9015,8.9005
"CRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",242.3705,0.3462,0.000888,242.3735,0.6636,0.0037,0.0,0.0,0.6625,0.0059,14.9783,14.6023,0.6636,0.0206,0.0011,0.0007,0.6625,0.0324,9.0919,9.0463
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",252.4568,0.3607,0.000868,252.4641,0.6678,0.0037,0.0,0.0,0.667,0.0059,14.8516,14.4962,0.6678,0.0204,0.001,0.0006,0.667,0.0322,9.0087,8.9754
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",242.0944,0.3458,0.001652,242.097,0.6786,0.0036,0.0,0.0,0.6783,0.0058,14.4445,14.166,0.6786,0.0198,0.001,0.0006,0.6783,0.0317,8.7593,8.7603
