model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",447.3056,0.639,0.000945,447.3076,0.648,0.0037,0.0,0.0,0.6401,0.0061,14.5239,14.8677,0.648,0.0205,0.0011,0.0007,0.6401,0.0335,8.9226,9.129
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",449.0797,0.6415,0.000782,449.0824,0.6334,0.0039,0.0,0.0,0.6255,0.0062,16.0216,15.0001,0.6334,0.0216,0.0012,0.0007,0.6255,0.0342,9.6412,9.3809
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",466.1446,0.6659,0.001091,466.1538,0.5571,0.0043,0.0,0.0,0.5569,0.0068,16.8574,16.3792,0.5571,0.0235,0.0014,0.0008,0.5569,0.0372,10.2972,10.2018
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",436.5763,0.6237,0.00075,436.578,0.6702,0.0037,0.0,0.0,0.6692,0.0058,14.7789,14.4695,0.6702,0.0203,0.001,0.0006,0.6692,0.0321,8.9775,8.9545
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",460.65,0.6581,0.001159,460.6531,0.659,0.0039,0.0,0.0,0.6301,0.0062,15.0411,15.9656,0.659,0.0215,0.0012,0.0007,0.6301,0.034,9.2839,9.7155
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",452.2392,0.6461,0.002038,452.2498,0.5834,0.0043,0.0,0.0,0.5746,0.0066,17.5785,16.2731,0.5834,0.0236,0.0013,0.0008,0.5746,0.0364,10.5513,10.2036
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",434.5994,0.6209,0.000707,434.6013,0.676,0.0036,0.0,0.0,0.676,0.0058,14.2184,13.9704,0.676,0.0196,0.001,0.0006,0.676,0.0318,8.6264,8.6439
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",439.3391,0.6276,0.000706,439.3413,0.6158,0.0039,0.0,0.0,0.6156,0.0063,15.2897,14.7817,0.6158,0.0212,0.0012,0.0007,0.6156,0.0346,9.3081,9.2161
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",458.9281,0.6556,0.000838,458.9358,0.6494,0.0039,0.0,0.0,0.6455,0.006,15.567,14.8848,0.6494,0.0212,0.0011,0.0007,0.6455,0.0333,9.4145,9.2638
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",418.1834,0.5974,0.00072,418.185,0.6696,0.0038,0.0,0.0,0.6644,0.0059,15.261,14.6577,0.6696,0.0207,0.001,0.0006,0.6644,0.0323,9.2304,9.1049
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",430.8854,0.6156,0.000726,430.888,0.5518,0.0043,0.0,0.0,0.5513,0.0068,16.8509,16.361,0.5518,0.0235,0.0014,0.0009,0.5513,0.0374,10.3015,10.1914
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",461.3388,0.6591,0.0019,461.3471,0.6359,0.0038,0.0,0.0,0.6357,0.0061,14.9623,14.7611,0.6359,0.0209,0.0011,0.0007,0.6357,0.0337,9.1298,9.1455
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",435.8609,0.6227,0.000682,435.8627,0.657,0.0037,0.0,0.0,0.6568,0.0059,14.5888,14.2108,0.657,0.0201,0.0011,0.0007,0.6568,0.0327,8.8566,8.8215
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",439.8476,0.6284,0.000816,439.8497,0.6293,0.0039,0.0,0.0,0.6291,0.0062,15.4952,15.3279,0.6293,0.0216,0.0012,0.0007,0.6291,0.034,9.4679,9.4743
