model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1359.7996,1.3598,1.72100759,1361.5216,0.7085,0.0039,0.0,0.0,0.7054,0.0061,15.913,15.2585,0.7085,0.0214,0.0011,0.0007,0.7054,0.0334,9.5231,9.4115
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2765.8591,2.7659,1.79142451,2767.6533,0.7071,0.0041,0.0,0.0,0.6924,0.0062,17.3046,16.0273,0.7071,0.0226,0.0012,0.0007,0.6924,0.0341,10.2528,9.935
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5553.0371,5.553,1.96229434,5555.0056,0.7029,0.0037,0.0,0.0,0.7015,0.0061,14.8766,14.9532,0.7029,0.0206,0.0011,0.0007,0.7015,0.0336,9.0167,9.1498
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1390.7407,1.3907,4.37771749,1395.1195,0.7095,0.0038,0.0,0.0,0.708,0.006,15.6343,15.1038,0.7095,0.0211,0.0011,0.0007,0.708,0.0333,9.3708,9.3038
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2781.0853,2.7811,4.3415184,2785.4297,0.7029,0.0038,0.0,0.0,0.7025,0.0061,15.0152,14.9337,0.7029,0.0207,0.0011,0.0007,0.7025,0.0336,9.0802,9.1601
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5531.5392,5.5315,4.64139771,5536.1856,0.7066,0.0053,0.0,0.0,0.6047,0.007,23.4314,20.4138,0.7066,0.0293,0.0015,0.0009,0.6047,0.0387,13.7306,12.787
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",935.6698,0.9357,8.4598031,944.1326,0.7116,0.0043,0.0,0.0,0.6836,0.0063,18.5192,16.9107,0.7116,0.0239,0.0012,0.0007,0.6836,0.0346,10.9334,10.4968
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1993.6981,1.9937,8.41386008,2002.1173,0.6993,0.0041,0.0,0.0,0.6904,0.0062,16.7216,15.7916,0.6993,0.0223,0.0012,0.0007,0.6904,0.0343,10.0003,9.7785
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3938.6994,3.9387,8.70019746,3947.4115,0.7083,0.0051,0.0,0.0,0.6281,0.0068,22.1703,19.4903,0.7083,0.0278,0.0014,0.0009,0.6281,0.0376,12.9994,12.1799
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1133.3266,1.1333,11.31544447,1144.6432,0.7066,0.0039,0.0,0.0,0.7037,0.0061,15.9307,15.3161,0.7066,0.0214,0.0011,0.0007,0.7037,0.0335,9.5476,9.445
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2101.9229,2.1019,11.93894982,2113.8641,0.7035,0.0048,0.0,0.0,0.6452,0.0067,20.633,18.3716,0.7035,0.0263,0.0013,0.0008,0.6452,0.0367,12.1469,11.4684
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3865.0898,3.8651,11.45021462,3876.5444,0.7017,0.0047,0.0,0.0,0.6494,0.0066,20.193,18.0677,0.7017,0.0258,0.0013,0.0008,0.6494,0.0365,11.9087,11.2744
