model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",336.1568,0.1681,3.039721,339.1987,0.7005,0.004,0.0,0.0,0.6967,0.0062,16.2506,15.7032,0.7005,0.022,0.0011,0.0007,0.6967,0.0339,9.7718,9.678
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",341.7767,0.1709,2.73154,344.5131,0.6906,0.0039,0.0,0.0,0.6902,0.0062,15.6014,15.7303,0.6906,0.0216,0.0012,0.0007,0.6902,0.0343,9.4718,9.6038
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",384.0595,0.192,3.874633,387.9358,0.6969,0.0046,0.0,0.0,0.6522,0.0066,19.5773,17.6816,0.6969,0.0254,0.0013,0.0008,0.6522,0.0363,11.6,11.0338
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",388.2175,0.1941,3.850162,392.0696,0.7071,0.0039,0.0,0.0,0.6902,0.0062,15.0699,16.0354,0.7071,0.0212,0.0012,0.0007,0.6902,0.0343,9.2075,9.6449
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",396.7712,0.1984,3.94765,400.7257,0.6821,0.0047,0.0,0.0,0.6417,0.0067,19.5414,17.8113,0.6821,0.0257,0.0014,0.0008,0.6417,0.0369,11.6555,11.1266
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",429.8551,0.2149,4.799473,434.6564,0.6978,0.0042,0.0,0.0,0.6534,0.0066,16.369,17.926,0.6978,0.023,0.0013,0.0008,0.6534,0.0362,10.0318,10.6565
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",434.0222,0.217,4.875632,438.9038,0.6878,0.004,0.0,0.0,0.6847,0.0063,16.0552,15.5123,0.6878,0.0219,0.0012,0.0007,0.6847,0.0346,9.684,9.5789
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",446.0577,0.223,5.014571,451.0811,0.6729,0.0044,0.0,0.0,0.6594,0.0065,17.9131,17.0198,0.6729,0.0242,0.0013,0.0008,0.6594,0.0359,10.7992,10.5515
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",481.0703,0.2405,5.10921,486.1821,0.6979,0.0038,0.0,0.0,0.6979,0.0062,15.1534,15.0245,0.6979,0.0209,0.0011,0.0007,0.6979,0.0338,9.1685,9.2224
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",518.4259,0.2592,7.157001,525.5856,0.6944,0.004,0.0,0.0,0.6933,0.0062,15.9123,15.6201,0.6944,0.0218,0.0012,0.0007,0.6933,0.0341,9.6139,9.5981
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",509.7434,0.2549,6.646967,516.4058,0.6975,0.004,0.0,0.0,0.6937,0.0062,16.226,15.5002,0.6975,0.0218,0.0012,0.0007,0.6937,0.0341,9.7203,9.5773
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",549.5831,0.2748,6.582072,556.1669,0.7032,0.0041,0.0,0.0,0.6869,0.0063,17.2891,16.055,0.7032,0.0228,0.0012,0.0007,0.6869,0.0344,10.2758,9.9585
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",559.2125,0.2796,6.919563,566.1338,0.7068,0.0046,0.0,0.0,0.6666,0.0065,19.5236,17.7368,0.7068,0.0252,0.0013,0.0008,0.6666,0.0356,11.555,11.0404
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",560.2972,0.2801,6.662383,566.9652,0.699,0.0039,0.0,0.0,0.6874,0.0063,15.1954,15.9812,0.699,0.0213,0.0012,0.0007,0.6874,0.0344,9.2788,9.6486
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",624.381,0.3122,8.780806,633.1652,0.7007,0.0041,0.0,0.0,0.6569,0.0066,16.1997,17.713,0.7007,0.0228,0.0013,0.0008,0.6569,0.0361,9.9341,10.5493
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",628.2534,0.3141,9.181776,637.444,0.6926,0.0039,0.0,0.0,0.6903,0.0062,15.4253,15.8353,0.6926,0.0215,0.0012,0.0007,0.6903,0.0343,9.3912,9.6114
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",625.6416,0.3128,8.685766,634.3379,0.6827,0.0059,0.0001,0.0001,0.5398,0.0076,25.4951,22.0319,0.6827,0.0324,0.0017,0.0011,0.5398,0.0418,15.0632,13.9115
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",698.0355,0.349,8.886494,706.9232,0.701,0.0044,0.0,0.0,0.6713,0.0064,18.4841,16.8986,0.701,0.0241,0.0012,0.0008,0.6713,0.0353,10.9629,10.5142
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",696.0156,0.348,8.610537,704.6288,0.6937,0.0039,0.0,0.0,0.6903,0.0062,15.4966,16.007,0.6937,0.0216,0.0012,0.0007,0.6903,0.0343,9.4322,9.6915
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",702.7088,0.3514,8.584995,711.2971,0.6787,0.0041,0.0,0.0,0.6786,0.0063,16.3276,16.3789,0.6787,0.0225,0.0012,0.0007,0.6786,0.0349,9.9156,9.9999
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",806.3783,0.4032,12.193873,818.5747,0.6971,0.0038,0.0,0.0,0.6967,0.0062,15.0567,15.0638,0.6971,0.0209,0.0011,0.0007,0.6967,0.0339,9.1277,9.2264
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",809.5735,0.4048,11.585686,821.173,0.7035,0.0042,0.0,0.0,0.657,0.0066,16.1045,17.592,0.7035,0.0228,0.0013,0.0008,0.657,0.0361,9.8944,10.5155
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",816.3305,0.4082,11.572344,827.9194,0.6726,0.005,0.0001,0.0,0.5775,0.0073,20.0514,23.2902,0.6726,0.0274,0.0016,0.001,0.5775,0.04,12.1905,13.2931
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",864.6448,0.4323,11.052456,875.6984,0.6985,0.0044,0.0,0.0,0.67,0.0064,18.4095,16.8926,0.6985,0.0241,0.0013,0.0008,0.67,0.0354,10.9408,10.5109
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",875.5077,0.4378,10.974403,886.485,0.7052,0.0042,0.0,0.0,0.6936,0.0062,17.4358,16.4407,0.7052,0.023,0.0012,0.0007,0.6936,0.0341,10.3858,10.1568
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",894.687,0.4473,11.442566,906.1459,0.679,0.0041,0.0,0.0,0.6754,0.0064,16.6039,16.1376,0.679,0.0228,0.0012,0.0007,0.6754,0.0351,10.0468,9.9538
