model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1198.2021,1.1982,1.45546889,1199.6586,0.6878,0.004,0.0,0.0,0.6869,0.0063,16.1727,15.9177,0.6878,0.0222,0.0012,0.0007,0.6869,0.0344,9.7792,9.7714
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2729.2057,2.7292,1.74445796,2730.9579,0.687,0.0041,0.0,0.0,0.6839,0.0063,16.3132,15.8191,0.687,0.0223,0.0012,0.0007,0.6839,0.0346,9.848,9.7552
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5482.6675,5.4827,1.76487589,5484.4388,0.6976,0.0039,0.0,0.0,0.6809,0.0063,15.3473,16.3368,0.6976,0.0216,0.0012,0.0007,0.6809,0.0348,9.3849,9.8211
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1266.9139,1.2669,3.9821198,1270.8971,0.694,0.0043,0.0,0.0,0.6787,0.0063,17.6366,16.5552,0.694,0.0235,0.0012,0.0007,0.6787,0.0349,10.5455,10.2624
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2783.6276,2.7836,3.53168273,2787.1614,0.6997,0.0038,0.0,0.0,0.6983,0.0061,15.2274,15.5015,0.6997,0.0211,0.0011,0.0007,0.6983,0.0338,9.2424,9.4361
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5531.2927,5.5313,4.4339602,5535.7299,0.6951,0.004,0.0,0.0,0.6699,0.0064,15.7196,17.0048,0.6951,0.0222,0.0013,0.0008,0.6699,0.0354,9.6281,10.1564
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",921.0572,0.9211,7.4113729,928.47,0.6931,0.0043,0.0,0.0,0.6782,0.0063,17.4833,16.4275,0.6931,0.0234,0.0012,0.0007,0.6782,0.0349,10.4675,10.1896
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1853.0288,1.853,7.56099677,1860.5915,0.6972,0.0043,0.0,0.0,0.6837,0.0063,17.7189,16.7184,0.6972,0.0235,0.0012,0.0007,0.6837,0.0346,10.5783,10.3336
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3740.6601,3.7407,8.76226521,3749.4289,0.6856,0.0049,0.0,0.0,0.6372,0.0067,20.4257,18.6039,0.6856,0.0267,0.0014,0.0008,0.6372,0.0371,12.168,11.6085
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1091.3462,1.0913,11.13041472,1102.4796,0.6941,0.0038,0.0,0.0,0.692,0.0062,15.1861,15.4685,0.6941,0.0212,0.0012,0.0007,0.692,0.0342,9.238,9.4222
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2065.1487,2.0651,11.2710855,2076.424,0.6979,0.0039,0.0,0.0,0.6953,0.0062,15.4593,15.7752,0.6979,0.0214,0.0012,0.0007,0.6953,0.034,9.3688,9.5904
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3927.233,3.9272,11.46569538,3938.7093,0.6862,0.0041,0.0,0.0,0.6853,0.0063,16.4535,16.2963,0.6862,0.0225,0.0012,0.0007,0.6853,0.0345,9.9488,9.9801
