model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",66.4661,0.095,0.002135,66.4692,-0.0071,0.0057,0.0001,0.0001,-0.0099,0.0086,40.1909,34.2972,-0.0071,0.3247,0.2385,0.0432,-0.0099,0.4884,36.8061,32.1501
"ABfoLS_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",64.5192,0.0922,0.001024,64.5229,0.1301,0.0054,0.0001,0.0001,0.1285,0.008,39.1588,32.7246,0.1301,0.3052,0.2058,0.0387,0.1285,0.4537,35.5539,30.6781
"ABfoLS_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",72.936,0.1042,0.000969,72.9431,-0.366,0.007,0.0001,0.0001,-0.3822,0.0101,48.3148,46.4291,-0.366,0.3977,0.3267,0.0685,-0.3822,0.5716,44.3788,43.6062
"OCRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",242.454,0.3464,0.000938,242.4561,0.1449,0.0053,0.0001,0.0001,0.1379,0.0079,40.1075,32.2644,0.1449,0.3032,0.2036,0.0378,0.1379,0.4512,36.2694,30.2755
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",247.9962,0.3543,0.000753,247.9982,0.1161,0.0054,0.0001,0.0001,0.1088,0.0081,40.1752,32.6657,0.1161,0.3083,0.2105,0.0388,0.1088,0.4588,36.4469,30.6482
"OCRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",228.3562,0.3262,0.001079,228.3603,0.1448,0.0054,0.0001,0.0001,0.1411,0.0079,40.1048,32.6967,0.1448,0.3052,0.2029,0.0382,0.1411,0.4504,36.2641,30.676
"CRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",245.4427,0.3506,0.001079,245.4471,0.1247,0.0054,0.0001,0.0001,0.1209,0.008,39.5651,32.6231,0.1247,0.306,0.2076,0.0385,0.1209,0.4557,35.8997,30.5965
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",237.0391,0.3386,0.00297,237.0497,0.0711,0.0056,0.0001,0.0001,0.0681,0.0083,39.9718,33.8705,0.0711,0.3177,0.2203,0.0413,0.0681,0.4693,36.5049,31.7484
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",246.9454,0.3528,0.000903,246.9539,0.1402,0.0054,0.0001,0.0001,0.1352,0.008,39.6193,32.6163,0.1402,0.305,0.2044,0.0383,0.1352,0.4521,35.9398,30.5852
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",415.0511,0.5929,0.00089,415.0529,0.0759,0.0055,0.0001,0.0001,0.0683,0.0083,40.7828,33.2787,0.0759,0.3152,0.22,0.0405,0.0683,0.4691,37.0571,31.2271
