model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ABfoLS_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",133.0467,0.1901,0.001992,133.0593,0.9872,0.0154,0.0004,0.0002,0.9866,0.0205,4.6293,4.6335,0.9872,147.9627,38843.0375,0.0019,0.9866,197.0864,3.3192,3.3151
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",113.315,0.1619,0.002661,113.3193,0.9936,0.0113,0.0002,0.0001,0.9935,0.0143,3.4548,3.4364,0.9936,108.2618,18967.8271,0.0009,0.9935,137.7237,2.458,2.4492
"ABfoLS_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",127.8226,0.1826,0.001567,127.8301,0.9885,0.0137,0.0004,0.0002,0.9885,0.019,4.2758,4.3461,0.9885,132.1421,33489.5888,0.0018,0.9885,183.0016,3.0299,3.0582
"BFO_MLNN-sliding_10-nets_[360, (0, 0), 5, (0.6, 0.4)]-bfo_{'pop_size': 50, 'Ci': 0.01, 'Ped': 0.25, 'Ns': 4, 'Ned': 6, 'Nre': 2, 'Nc': 30, 'attract_repel': (0.1, 0.2, 0.1, 10)}",1782.1381,4.9504,0.001495,1782.1479,0.9592,0.0315,0.0013,0.0007,0.9572,0.0367,9.722,9.3821,0.9592,302.6242,124508.4516,0.006,0.9572,352.8576,6.9244,6.7728
"BFO_MLNN-sliding_2-nets_[360, (0, 0), 5, (0.6, 0.4)]-bfo_{'pop_size': 50, 'Ci': 0.01, 'Ped': 0.25, 'Ns': 4, 'Ned': 6, 'Nre': 2, 'Nc': 30, 'attract_repel': (0.1, 0.2, 0.1, 10)}",1662.4089,4.6178,0.002762,1662.4141,0.994,0.0154,0.0004,0.0002,0.9887,0.0189,4.3952,4.2989,0.994,148.411,32942.5316,0.0013,0.9887,181.5008,3.2085,3.1534
"BFO_MLNN-sliding_5-nets_[360, (0, 0), 5, (0.6, 0.4)]-bfo_{'pop_size': 50, 'Ci': 0.01, 'Ped': 0.25, 'Ns': 4, 'Ned': 6, 'Nre': 2, 'Nc': 30, 'attract_repel': (0.1, 0.2, 0.1, 10)}",1739.2131,4.8311,0.001251,1739.2199,0.994,0.0096,0.0002,0.0001,0.9939,0.0139,2.9559,2.9861,0.994,92.6762,17854.2111,0.0009,0.9939,133.6197,2.0938,2.1117
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",480.5119,0.6864,0.002313,480.5308,0.9975,0.0066,0.0001,0,0.9974,0.009,2.0311,2.0307,0.9975,63.029,7415.2355,0.0004,0.9974,86.1118,1.4282,1.4281
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",431.4587,0.6164,0.001125,431.4618,0.9974,0.0065,0.0001,0,0.9974,0.009,2.0077,2.0105,0.9974,62.5471,7504.789,0.0004,0.9974,86.6302,1.4175,1.4194
"CRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",456.1277,0.6516,0.001616,456.134,0.9965,0.0077,0.0001,0.0001,0.9965,0.0104,2.4167,2.4372,0.9965,74.1813,10076.8319,0.0005,0.9965,100.3834,1.6989,1.7062
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",877.7829,1.254,0.002011,877.7942,0.9899,0.0147,0.0004,0.0002,0.9868,0.0204,4.4339,4.5574,0.9899,141.2244,38308.0485,0.002,0.9868,195.7244,3.172,3.2433
"DE_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",800.6031,1.1437,0.001396,800.6066,0.9964,0.0092,0.0001,0.0001,0.9957,0.0116,3.0046,3.0652,0.9964,88.1782,12501.7712,0.0007,0.9957,111.8113,2.0987,2.125
"DE_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",832.6598,1.1895,0.001789,832.668,0.9925,0.0109,0.0003,0.0001,0.9918,0.0161,2.8563,2.8505,0.9925,104.8035,23855.1073,0.0007,0.9918,154.451,2.091,2.0813
