model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",443.9972,0.6343,0.001036,443.9996,0.1424,0.0053,0.0001,0.0001,0.1386,0.0079,39.3038,32.1829,0.1424,0.302,0.2034,0.0376,0.1386,0.451,35.6177,30.1871
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",445.3347,0.6362,0.000826,445.338,0.1641,0.0052,0.0001,0.0001,0.162,0.0078,38.4453,31.8235,0.1641,0.2968,0.1979,0.0367,0.162,0.4449,34.8433,29.8365
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",464.1483,0.6631,0.001051,464.1524,0.1761,0.0059,0.0001,0.0001,0.0832,0.0082,48.7875,35.2776,0.1761,0.3358,0.2167,0.043,0.0832,0.4655,43.8357,33.1917
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",444.0411,0.6343,0.000752,444.0431,0.1189,0.0053,0.0001,0.0001,0.1161,0.008,36.6679,32.4874,0.1189,0.3007,0.2088,0.0384,0.1161,0.4569,33.4769,30.4214
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",453.8935,0.6484,0.000851,453.8963,0.1162,0.0054,0.0001,0.0001,0.1123,0.0081,39.6043,32.9257,0.1162,0.3088,0.2097,0.039,0.1123,0.4579,36.0101,30.8721
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",461.018,0.6586,0.000942,461.0286,0.1475,0.007,0.0001,0.0001,-0.1396,0.0091,59.3095,40.2051,0.1475,0.3967,0.2694,0.0546,-0.1396,0.519,53.3822,37.9423
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",433.3221,0.619,0.000758,433.3239,0.1101,0.0055,0.0001,0.0001,0.0992,0.0081,40.7917,32.8196,0.1101,0.3106,0.2127,0.0392,0.0992,0.4612,36.9831,30.8008
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",442.5704,0.6322,0.000763,442.5732,0.1805,0.0053,0.0001,0.0001,0.1705,0.0078,40.8583,32.3266,0.1805,0.302,0.1959,0.0371,0.1705,0.4426,36.8255,30.3407
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",450.9196,0.6442,0.000839,450.926,0.1964,0.0053,0.0001,0.0001,0.1822,0.0077,41.3994,32.35,0.1964,0.3013,0.1933,0.0369,0.1822,0.4397,37.2683,30.3645
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",435.071,0.6215,0.000715,435.0725,0.1723,0.0051,0.0001,0.0001,0.1721,0.0078,37.1008,31.4754,0.1723,0.2922,0.1955,0.036,0.1721,0.4422,33.6375,29.5
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",444.8061,0.6354,0.000693,444.8088,0.1534,0.0054,0.0001,0.0001,0.1419,0.0079,40.3181,32.5126,0.1534,0.3053,0.2027,0.038,0.1419,0.4502,36.532,30.4997
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",461.0046,0.6586,0.000901,461.0104,0.1623,0.0052,0.0001,0.0001,0.1412,0.0079,35.2914,32.5327,0.1623,0.2959,0.203,0.038,0.1412,0.4506,32.1822,30.4427
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",441.3047,0.6304,0.000764,441.3067,0.1672,0.0052,0.0001,0.0001,0.1096,0.0081,33.7009,33.2112,0.1672,0.2979,0.2103,0.0397,0.1096,0.4586,30.93,31.041
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",452.2839,0.6461,0.000755,452.2867,0.2127,0.005,0.0001,0.0001,0.2124,0.0076,37.9828,30.954,0.2127,0.2854,0.186,0.0346,0.2124,0.4313,34.165,29.0259
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",449.181,0.6417,0.00102,449.1901,0.1776,0.0063,0.0001,0.0001,0.0154,0.0085,52.8513,37.0531,0.1776,0.3565,0.2327,0.0469,0.0154,0.4824,47.4946,34.9024
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",425.1282,0.6073,0.000764,425.1298,0.139,0.0055,0.0001,0.0001,0.1192,0.008,41.9248,32.8082,0.139,0.3103,0.208,0.0388,0.1192,0.4561,37.8737,30.8056
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",446.957,0.6385,0.000879,446.9594,0.1399,0.0055,0.0001,0.0001,0.1157,0.008,42.2244,32.8881,0.1399,0.3111,0.2089,0.0392,0.1157,0.457,38.1289,30.8847
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",465.7444,0.6653,0.000816,465.7504,0.1575,0.0058,0.0001,0.0001,0.0921,0.0082,46.2787,34.4657,0.1575,0.3283,0.2146,0.0417,0.0921,0.4632,41.7275,32.4025
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",445.0246,0.6357,0.000798,445.0265,0.1891,0.0059,0.0001,0.0001,0.0836,0.0082,49.3207,35.3623,0.1891,0.3365,0.2164,0.043,0.0836,0.4652,44.2964,33.2742
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",444.0196,0.6343,0.000832,444.0236,0.1279,0.0056,0.0001,0.0001,0.0965,0.0081,42.9741,33.3912,0.1279,0.3173,0.2134,0.0401,0.0965,0.462,38.8676,31.3612
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",453.7748,0.6482,0.000812,453.7809,0.1772,0.0055,0.0001,0.0001,0.1463,0.0079,43.1035,33.0398,0.1772,0.3111,0.2018,0.0385,0.1463,0.4492,38.8305,31.0313
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",438.092,0.6258,0.000907,438.0941,0.1629,0.0053,0.0001,0.0001,0.159,0.0078,39.3798,31.9063,0.1629,0.2984,0.1986,0.0368,0.159,0.4457,35.5854,29.9319
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",448.6848,0.641,0.000759,448.6872,0.2032,0.0052,0.0001,0.0001,0.201,0.0076,39.2972,31.6856,0.2032,0.2935,0.1887,0.0355,0.201,0.4344,35.3842,29.723
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",454.8908,0.6498,0.00073,454.8986,0.1405,0.0058,0.0001,0.0001,0.0751,0.0082,47.0188,34.6968,0.1405,0.3308,0.2186,0.0426,0.0751,0.4676,42.308,32.6331
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",437.0856,0.6244,0.000664,437.0873,0.1499,0.0052,0.0001,0.0001,0.1346,0.008,35.3488,32.18,0.1499,0.295,0.2044,0.0378,0.1346,0.4521,32.2299,30.125
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",430.9133,0.6156,0.000674,430.9158,0.1517,0.0057,0.0001,0.0001,0.0918,0.0082,45.5737,34.1909,0.1517,0.3258,0.2145,0.0412,0.0918,0.4631,41.1139,32.1393
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",437.4123,0.6249,0.000886,437.4215,0.1953,0.0054,0.0001,0.0001,0.1662,0.0078,42.9813,32.8014,0.1953,0.3072,0.1971,0.0378,0.1662,0.4439,38.6517,30.8052
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",432.071,0.6172,0.000784,432.0727,0.1199,0.0056,0.0001,0.0001,0.0878,0.0082,43.2667,33.3766,0.1199,0.318,0.2154,0.0402,0.0878,0.4642,39.1046,31.3543
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",433.9141,0.6199,0.000722,433.917,0.1881,0.0053,0.0001,0.0001,0.1809,0.0077,40.2805,32.1688,0.1881,0.2994,0.1935,0.0366,0.1809,0.4398,36.3207,30.1846
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",436.4204,0.6235,0.000773,436.4267,0.0666,0.0068,0.0001,0.0001,-0.1369,0.0091,56.2622,39.0487,0.0666,0.3852,0.2687,0.053,-0.1369,0.5184,50.6936,36.8243
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",426.4258,0.6092,0.000691,426.4275,0.1178,0.0053,0.0001,0.0001,0.1171,0.008,38.6646,32.4127,0.1178,0.3036,0.2085,0.0383,0.1171,0.4566,35.1287,30.3906
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",438.0,0.6257,0.000961,438.003,0.1695,0.0054,0.0001,0.0001,0.1535,0.0079,41.4085,32.4787,0.1695,0.3047,0.1999,0.0377,0.1535,0.4471,37.3375,30.4895
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",449.2699,0.6418,0.000966,449.2759,0.1638,0.0053,0.0001,0.0001,0.1532,0.0079,40.1454,32.1001,0.1638,0.3015,0.2002,0.0373,0.1532,0.4474,36.2883,30.1199
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",424.9946,0.6071,0.000699,424.9963,0.1292,0.0053,0.0001,0.0001,0.1255,0.008,39.4935,32.3445,0.1292,0.3039,0.2065,0.0381,0.1255,0.4545,35.7954,30.341
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",434.4324,0.6206,0.000729,434.4345,0.1877,0.0051,0.0001,0.0001,0.1872,0.0077,36.803,31.2682,0.1877,0.289,0.192,0.0354,0.1872,0.4381,33.3214,29.3025
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",452.02,0.6457,0.000993,452.0262,0.1404,0.0052,0.0001,0.0001,0.1386,0.0079,36.4503,32.1176,0.1404,0.2969,0.2036,0.0376,0.1386,0.4512,33.2452,30.0746
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",427.8008,0.6111,0.000705,427.8026,0.0612,0.0056,0.0001,0.0001,0.0463,0.0084,41.4662,33.4931,0.0612,0.3196,0.2252,0.0411,0.0463,0.4746,37.7155,31.4341
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",434.1706,0.6202,0.000937,434.1741,0.1748,0.0053,0.0001,0.0001,0.1658,0.0078,39.7821,31.8589,0.1748,0.2984,0.197,0.0367,0.1658,0.4439,35.9427,29.8901
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",436.4031,0.6234,0.000828,436.4118,0.166,0.0053,0.0001,0.0001,0.1573,0.0079,39.9148,32.133,0.166,0.301,0.1992,0.0373,0.1573,0.4463,36.0884,30.1473
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",411.6123,0.588,0.000818,411.6139,0.15,0.0053,0.0001,0.0001,0.1469,0.0079,39.1577,32.0492,0.15,0.3002,0.2015,0.0372,0.1469,0.4489,35.4568,30.0614
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",438.6432,0.6266,0.000712,438.6467,0.1707,0.0056,0.0001,0.0001,0.1211,0.008,44.6482,33.638,0.1707,0.3185,0.2076,0.0399,0.1211,0.4556,40.2306,31.6097
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",446.1296,0.6373,0.000972,446.1388,0.1609,0.0056,0.0001,0.0001,0.1234,0.008,43.8426,33.5637,0.1609,0.3176,0.2072,0.0396,0.1234,0.4552,39.5761,31.5283
"GA_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",433.2592,0.6189,0.000721,433.2608,0.1536,0.0062,0.0001,0.0001,0.0127,0.0085,51.455,36.4446,0.1536,0.3517,0.2332,0.046,0.0127,0.4829,46.2915,34.3184
"GA_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",434.1903,0.6203,0.000764,434.1929,0.1956,0.0051,0.0001,0.0001,0.194,0.0077,36.345,31.2856,0.1956,0.2882,0.1904,0.0352,0.194,0.4363,32.9472,29.3087
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",444.8755,0.6355,0.000806,444.8831,0.1244,0.0053,0.0001,0.0001,0.1242,0.008,37.9976,32.3088,0.1244,0.3012,0.207,0.0383,0.1242,0.455,34.5658,30.276
