model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1313.3782,1.3134,1.41151118,1314.7923,0.13,0.0054,0.0001,0.0001,0.1255,0.0086,37.426,32.6658,0.13,0.3048,0.2372,0.04,0.1255,0.4871,34.0109,30.5795
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2682.6937,2.6827,1.41722155,2684.1132,0.1582,0.0053,0.0001,0.0001,0.1569,0.0084,38.7086,32.5719,0.1582,0.3029,0.2287,0.0392,0.1569,0.4782,34.9418,30.5148
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5435.402,5.4354,1.54353142,5436.9482,0.1539,0.0056,0.0001,0.0001,0.1338,0.0085,44.2831,33.7587,0.1539,0.3198,0.2351,0.0413,0.1338,0.4849,39.7846,31.6922
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1360.8407,1.3608,3.49560595,1364.3385,0.1361,0.0057,0.0001,0.0001,0.1062,0.0087,45.0147,33.9507,0.1361,0.3247,0.2425,0.0421,0.1062,0.4924,40.5064,31.8814
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2785.6695,2.7857,3.84445214,2789.5158,0.1577,0.0055,0.0001,0.0001,0.1464,0.0085,42.6585,33.244,0.1577,0.3141,0.2316,0.0402,0.1464,0.4812,38.3973,31.1906
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5742.3301,5.7423,4.24912643,5746.5868,0.1599,0.0053,0.0001,0.0001,0.1413,0.0085,35.981,32.6322,0.1599,0.3,0.2331,0.0399,0.1413,0.4828,32.6908,30.5285
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",931.6431,0.9316,7.41030717,939.0546,0.1351,0.006,0.0001,0.0001,0.0725,0.0088,48.3367,35.2066,0.1351,0.3391,0.2516,0.0445,0.0725,0.5016,43.4451,33.0939
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1997.9177,1.9979,7.11681366,2005.0366,0.1455,0.0057,0.0001,0.0001,0.1244,0.0086,44.6638,33.9649,0.1455,0.3221,0.2376,0.0419,0.1244,0.4874,40.129,31.8908
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3756.5293,3.7565,8.77771425,3765.3103,0.1657,0.0053,0.0001,0.0001,0.1644,0.0084,38.3061,32.2981,0.1657,0.3006,0.2268,0.0387,0.1644,0.4762,34.5887,30.256
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1183.4664,1.1835,11.60631108,1195.0763,0.1321,0.0063,0.0001,0.0001,0.0254,0.0091,52.237,36.8421,0.1321,0.3574,0.2644,0.0478,0.0254,0.5142,46.8967,34.6693
