model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",247.4988,0.3536,0.000945,247.5007,0.1251,0.0054,0.0001,0.0001,0.1187,0.008,40.0076,32.4976,0.1251,0.3061,0.2082,0.0384,0.1187,0.4562,36.2613,30.4902
"CRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",241.7033,0.3453,0.001033,241.707,0.1209,0.0054,0.0001,0.0001,0.1175,0.008,39.9248,33.0031,0.1209,0.3089,0.2084,0.0391,0.1175,0.4566,36.2205,30.9541
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",257.1453,0.3674,0.000697,257.1532,0.1451,0.0053,0.0001,0.0001,0.1406,0.0079,39.9332,32.3292,0.1451,0.3028,0.2031,0.0379,0.1406,0.4507,36.0873,30.3338
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",245.9208,0.3513,0.00108,245.9231,0.1405,0.0053,0.0001,0.0001,0.1338,0.008,40.0818,32.3189,0.1405,0.3039,0.2046,0.0379,0.1338,0.4523,36.2641,30.3258
"CRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",246.4023,0.352,0.000957,246.4055,0.1502,0.0054,0.0001,0.0001,0.1459,0.0079,39.8323,32.5372,0.1502,0.3041,0.2017,0.0379,0.1459,0.4491,36.0527,30.522
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",243.421,0.3477,0.00119,243.4273,0.1309,0.0054,0.0001,0.0001,0.1278,0.008,39.3478,32.7638,0.1309,0.3062,0.2062,0.0386,0.1278,0.454,35.7454,30.7192
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",243.7036,0.3481,0.001133,243.7056,0.1415,0.0053,0.0001,0.0001,0.1349,0.008,39.9989,32.3219,0.1415,0.3039,0.2043,0.0379,0.1349,0.452,36.2054,30.327
"CRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",247.6325,0.3538,0.001869,247.6377,0.1221,0.0054,0.0001,0.0001,0.1193,0.008,40.0398,33.1045,0.1221,0.3094,0.208,0.0392,0.1193,0.4561,36.3086,31.0506
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",247.8794,0.3541,0.00083,247.8857,0.113,0.0055,0.0001,0.0001,0.1083,0.0081,39.8934,33.1826,0.113,0.3109,0.2108,0.0396,0.1083,0.4591,36.2943,31.1138
"CRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",239.4013,0.342,0.000735,239.4037,0.1331,0.0054,0.0001,0.0001,0.1274,0.008,39.9335,32.3706,0.1331,0.3044,0.2061,0.0381,0.1274,0.454,36.1572,30.3719
"CRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",238.1678,0.3402,0.000745,238.1718,0.13,0.0054,0.0001,0.0001,0.1271,0.008,39.2626,32.4402,0.13,0.304,0.2062,0.0381,0.1271,0.454,35.6158,30.4235
