model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",432.0277,0.6172,0.000924,432.0296,0.0977,0.0054,0.0001,0.0001,0.0927,0.0081,39.792,32.6565,0.0977,0.3086,0.2143,0.039,0.0927,0.4629,36.1327,30.6348
"PSO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",438.9288,0.627,0.00096,438.9318,0.1545,0.0053,0.0001,0.0001,0.1512,0.0079,39.2061,32.0099,0.1545,0.2993,0.2005,0.0372,0.1512,0.4477,35.463,30.0255
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",441.2744,0.6304,0.000823,441.2794,0.1735,0.0052,0.0001,0.0001,0.1696,0.0078,39.6034,31.7767,0.1735,0.2963,0.1963,0.0366,0.1696,0.443,35.6856,29.8149
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",436.6543,0.6238,0.000881,436.6561,0.0525,0.0056,0.0001,0.0001,0.0436,0.0084,40.8129,33.6117,0.0525,0.3193,0.2259,0.0413,0.0436,0.4753,37.196,31.5306
"PSO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",442.5998,0.6323,0.000749,442.6027,0.1294,0.0053,0.0001,0.0001,0.1274,0.008,38.9894,32.4586,0.1294,0.3037,0.2061,0.0381,0.1274,0.454,35.397,30.4348
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",451.1778,0.6445,0.000757,451.1831,0.1046,0.0054,0.0001,0.0001,0.1038,0.0081,38.5204,32.8001,0.1046,0.3068,0.2118,0.0392,0.1038,0.4602,35.1017,30.736
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",429.0643,0.6129,0.000749,429.0659,0.13,0.0054,0.0001,0.0001,0.1238,0.008,40.0619,32.4327,0.13,0.3052,0.2069,0.0383,0.1238,0.4549,36.2754,30.4315
"PSO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",433.8532,0.6198,0.001031,433.8558,0.1747,0.0052,0.0001,0.0001,0.1719,0.0078,39.0804,31.725,0.1747,0.2953,0.1956,0.0365,0.1719,0.4422,35.2674,29.7582
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",443.6904,0.6338,0.000905,443.6958,0.0863,0.0055,0.0001,0.0001,0.081,0.0082,40.1308,33.4132,0.0863,0.3141,0.2172,0.0405,0.081,0.4661,36.5211,31.3262
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",432.1055,0.6173,0.000824,432.1073,0.1507,0.0053,0.0001,0.0001,0.1453,0.0079,39.4491,31.9907,0.1507,0.3004,0.2019,0.0371,0.1453,0.4493,35.7033,30.0105
"PSO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",437.1582,0.6245,0.001581,437.1615,0.1051,0.0055,0.0001,0.0001,0.1031,0.0081,39.3508,33.1446,0.1051,0.3103,0.2118,0.0396,0.1031,0.4602,35.8208,31.0696
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",444.5024,0.635,0.001101,444.5072,0.1183,0.0054,0.0001,0.0001,0.1139,0.0081,39.7433,32.6282,0.1183,0.3064,0.2094,0.0388,0.1139,0.4577,36.0449,30.6021
