model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"OCRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",245.9472,0.3514,0.000661,245.949,0.1376,0.0054,0.0001,0.0001,0.1304,0.008,40.2294,32.3818,0.1376,0.3046,0.2054,0.0381,0.1304,0.4532,36.3937,30.3868
"OCRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",238.8855,0.3413,0.000952,238.8909,0.1204,0.0054,0.0001,0.0001,0.1196,0.008,38.9244,32.8062,0.1204,0.3059,0.2079,0.0389,0.1196,0.456,35.3669,30.7537
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",245.6989,0.351,0.001742,245.7064,0.0895,0.0055,0.0001,0.0001,0.0863,0.0082,39.9847,33.3972,0.0895,0.3132,0.216,0.0404,0.0863,0.4647,36.3652,31.3136
"OCRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",235.4351,0.3363,0.000761,235.4384,0.13,0.0054,0.0001,0.0001,0.123,0.008,40.1698,32.4669,0.13,0.3057,0.2071,0.0383,0.123,0.4551,36.3763,30.4645
"OCRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",234.3117,0.3347,0.000861,234.3166,0.1057,0.0055,0.0001,0.0001,0.1017,0.0081,40.0374,33.2046,0.1057,0.3116,0.2122,0.0397,0.1017,0.4606,36.3755,31.1403
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",236.5531,0.3379,0.000755,236.5581,0.1307,0.0054,0.0001,0.0001,0.1256,0.008,39.8914,32.5395,0.1307,0.3054,0.2067,0.0384,0.1256,0.4546,36.1408,30.5244
"OCRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",251.6535,0.3595,0.000669,251.6584,0.1197,0.0054,0.0001,0.0001,0.1133,0.0081,40.0372,32.5699,0.1197,0.307,0.2094,0.0386,0.1133,0.4576,36.3049,30.5577
"OCRO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",240.766,0.344,0.000778,240.7688,0.1187,0.0054,0.0001,0.0001,0.1152,0.008,39.3298,32.7988,0.1187,0.3075,0.209,0.0389,0.1152,0.4571,35.763,30.7503
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",235.868,0.337,0.000795,235.877,0.1313,0.0054,0.0001,0.0001,0.1286,0.008,39.2661,32.7406,0.1313,0.3059,0.206,0.0385,0.1286,0.4538,35.671,30.6969
"OCRO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",250.5492,0.3579,0.000735,250.5516,0.1344,0.0054,0.0001,0.0001,0.128,0.008,40.0585,32.3774,0.1344,0.3046,0.2059,0.0381,0.128,0.4538,36.2575,30.3803
