model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",467.6162,0.668,0.001049,467.6261,0.0189,0.0058,0.0001,0.0001,0.0165,0.0085,41.9857,35.5385,0.0189,0.33,0.2325,0.0446,0.0165,0.4821,38.2416,33.3082
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",474.19,0.6774,0.001097,474.1992,0.0686,0.0056,0.0001,0.0001,0.0622,0.0083,40.8479,33.8962,0.0686,0.3186,0.2217,0.0418,0.0622,0.4708,37.195,31.7792
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",471.8304,0.674,0.000903,471.8424,0.083,0.0057,0.0001,0.0001,0.0763,0.0082,43.7405,35.0073,0.083,0.3263,0.2183,0.0427,0.0763,0.4672,39.4979,32.8639
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",455.2961,0.6504,0.001372,455.3077,0.0916,0.0056,0.0001,0.0001,0.0794,0.0082,41.2892,33.4787,0.0916,0.3155,0.2176,0.0406,0.0794,0.4665,37.4903,31.4068
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",469.5323,0.6708,0.00091,469.5467,0.0607,0.0056,0.0001,0.0001,0.0555,0.0083,41.1114,34.0782,0.0607,0.3206,0.2232,0.0419,0.0555,0.4725,37.423,31.9637
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",459.6114,0.6566,0.001314,459.6329,0.0678,0.0056,0.0001,0.0001,0.0626,0.0083,41.0256,33.8276,0.0678,0.3181,0.2216,0.0417,0.0626,0.4707,37.2878,31.7329
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",477.0587,0.6815,0.001245,477.0741,0.0845,0.0056,0.0001,0.0001,0.0715,0.0082,42.3808,33.8551,0.0845,0.32,0.2195,0.0418,0.0715,0.4685,38.409,31.7887
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",478.4838,0.6835,0.001239,478.4942,0.1012,0.0056,0.0001,0.0001,0.0976,0.0081,41.4418,33.7317,0.1012,0.3155,0.2133,0.0406,0.0976,0.4618,37.4752,31.6592
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",442.7482,0.6325,0.000871,442.7586,0.0528,0.0057,0.0001,0.0001,0.0472,0.0084,42.6317,34.3286,0.0528,0.3226,0.2252,0.0429,0.0472,0.4746,38.5184,32.225
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",460.3573,0.6577,0.001224,460.3673,0.1192,0.0054,0.0001,0.0001,0.1157,0.008,40.6814,33.0922,0.1192,0.3094,0.209,0.0393,0.1157,0.4572,36.7686,31.051
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",459.2401,0.6561,0.001149,459.2531,0.1061,0.0055,0.0001,0.0001,0.1008,0.0081,41.6029,33.5252,0.1061,0.314,0.2125,0.0404,0.1008,0.461,37.5808,31.4671
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",459.0781,0.6558,0.001086,459.093,0.0249,0.0058,0.0001,0.0001,0.0182,0.0085,42.4439,35.1843,0.0249,0.3295,0.2321,0.0444,0.0182,0.4817,38.625,32.9876
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",441.0493,0.6301,0.001082,441.0634,0.0973,0.0056,0.0001,0.0001,0.094,0.0081,41.8097,33.9611,0.0973,0.3171,0.2141,0.0409,0.094,0.4628,37.7624,31.8754
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",456.8228,0.6526,0.000933,456.8355,0.1408,0.0053,0.0001,0.0001,0.1366,0.008,40.2131,32.5091,0.1408,0.3036,0.2041,0.0383,0.1366,0.4517,36.3165,30.5017
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",452.3402,0.6462,0.001147,452.3536,0.1233,0.0054,0.0001,0.0001,0.1198,0.008,39.9498,32.6895,0.1233,0.3064,0.2081,0.0387,0.1198,0.4561,36.1791,30.6675
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",435.7661,0.6225,0.000979,435.769,0.1674,0.0053,0.0001,0.0001,0.1648,0.0078,39.9788,32.094,0.1674,0.2986,0.1972,0.0371,0.1648,0.4441,35.9841,30.1166
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",447.1276,0.6388,0.000776,447.1303,0.109,0.0055,0.0001,0.0001,0.1023,0.0081,41.3185,33.3631,0.109,0.3133,0.212,0.04,0.1023,0.4605,37.3856,31.315
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",436.6234,0.6237,0.000993,436.6269,0.1418,0.0054,0.0001,0.0001,0.1379,0.0079,40.1522,32.5304,0.1418,0.3043,0.2036,0.0382,0.1379,0.4512,36.2833,30.5243
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",426.6944,0.6096,0.001588,426.6982,0.1748,0.0053,0.0001,0.0001,0.1691,0.0078,40.372,32.1796,0.1748,0.2998,0.1962,0.0371,0.1691,0.443,36.364,30.1986
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",435.4544,0.6221,0.001115,435.4571,0.1257,0.0054,0.0001,0.0001,0.1214,0.008,39.9408,32.7074,0.1257,0.3067,0.2075,0.0387,0.1214,0.4555,36.2022,30.6828
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",446.4431,0.6378,0.001019,446.4464,0.1769,0.0052,0.0001,0.0001,0.1726,0.0078,40.1013,32.0312,0.1769,0.2982,0.1954,0.0368,0.1726,0.4421,36.1041,30.0575
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",430.7777,0.6154,0.000865,430.7802,0.1398,0.0054,0.0001,0.0001,0.1353,0.008,40.147,32.594,0.1398,0.3051,0.2042,0.0383,0.1353,0.4519,36.3124,30.5821
