model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",68.1681,0.0974,0.002733,68.1725,0.2089,0.0052,0.0001,0.0001,0.2013,0.0076,40.0875,31.5522,0.2089,0.2929,0.1886,0.0357,0.2013,0.4343,36.0283,29.6079
"ABfoLS_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",71.8857,0.1027,0.001592,71.9025,-0.312,0.0071,0.0001,0.0001,-0.4005,0.0101,54.8057,40.8774,-0.312,0.4025,0.3308,0.0614,-0.4005,0.5751,49.7259,38.4951
"ABfoLS_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",81.0461,0.1158,0.001252,81.0576,-0.9915,0.0102,0.0002,0.0002,-1.4405,0.0134,81.6396,54.2305,-0.9915,0.5769,0.5769,0.1047,-1.4405,0.7595,74.0448,51.4457
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",69.2523,0.0989,0.001455,69.2563,0.1992,0.0052,0.0001,0.0001,0.1928,0.0077,39.7032,31.6405,0.1992,0.2945,0.1907,0.0357,0.1928,0.4366,35.7731,29.6847
"ABfoLS_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",71.0363,0.1015,0.000911,71.0444,-0.2306,0.0075,0.0001,0.0001,-0.4571,0.0103,61.9071,41.8444,-0.2306,0.4273,0.3441,0.0646,-0.4571,0.5866,55.7361,39.5427
"ABfoLS_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",68.3367,0.0976,0.000967,68.3533,-0.1535,0.0064,0.0001,0.0001,-0.1749,0.0093,49.2496,37.1539,-0.1535,0.3611,0.2777,0.0529,-0.1749,0.527,44.2782,34.9942
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",62.6248,0.0895,0.002194,62.6292,0.0798,0.0062,0.0001,0.0001,-0.0251,0.0087,50.2255,36.3085,0.0798,0.3527,0.2421,0.0468,-0.0251,0.492,45.2725,34.1871
"ABfoLS_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",65.9403,0.0942,0.001385,65.9476,-0.2064,0.0062,0.0001,0.0001,-0.22,0.0094,42.824,38.0239,-0.2064,0.3522,0.2881,0.0546,-0.22,0.5368,39.0229,35.6526
"ABfoLS_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",64.831,0.0926,0.000893,64.8514,-1.0105,0.0104,0.0002,0.0002,-1.4586,0.0134,88.8346,55.927,-1.0105,0.5905,0.5811,0.1115,-1.4586,0.7623,79.815,53.1847
"ABfoLS_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-abfols_{'epoch': 700, 'pop_size': 200, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",77.2239,0.1103,0.001177,77.2268,0.187,0.0051,0.0001,0.0001,0.1453,0.0079,33.6318,32.2789,0.187,0.2915,0.2019,0.0378,0.1453,0.4493,30.7676,30.1847
