model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",370.1097,0.5287,0.001516,370.1196,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.3113,4.2908,0.9958,10.7556,223.0348,0.0018,0.9958,14.9343,2.9324,2.9273
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",374.6531,0.5352,0.001397,374.6642,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.2941,4.2983,0.9958,10.7143,222.9943,0.0018,0.9958,14.933,2.9214,2.9236
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",374.1882,0.5346,0.001174,374.2023,0.9947,0.013,0.0003,0.0002,0.9947,0.0174,5.2475,5.1632,0.9947,12.5091,281.3457,0.0023,0.9947,16.7734,3.491,3.4752
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",366.7801,0.524,0.001452,366.7908,0.994,0.0133,0.0003,0.0002,0.994,0.0185,5.1787,5.1913,0.994,12.891,318.0398,0.0025,0.994,17.8337,3.5149,3.5221
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",385.3107,0.5504,0.001449,385.3214,0.9955,0.0117,0.0003,0.0001,0.9955,0.016,4.7283,4.7121,0.9955,11.3423,240.1733,0.002,0.9955,15.4975,3.1743,3.1743
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",356.8872,0.5098,0.001514,356.8947,0.9946,0.013,0.0003,0.0002,0.9946,0.0176,5.2939,5.1867,0.9946,12.5665,288.4546,0.0023,0.9946,16.984,3.5117,3.4876
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",376.5359,0.5379,0.001661,376.5472,0.9949,0.0123,0.0003,0.0002,0.9949,0.017,4.7533,4.778,0.9949,11.8418,270.4015,0.0022,0.9949,16.4439,3.2298,3.2396
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",367.4532,0.5249,0.001251,367.4683,0.9957,0.0112,0.0002,0.0001,0.9957,0.0157,4.3373,4.3313,0.9957,10.8376,229.8749,0.0018,0.9957,15.1616,2.9473,2.9494
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",365.62,0.5223,0.001529,365.6283,0.9954,0.0117,0.0003,0.0001,0.9954,0.0162,4.6192,4.5822,0.9954,11.2801,243.9896,0.0019,0.9954,15.6202,3.1169,3.1089
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",371.1109,0.5302,0.00102,371.1195,0.9947,0.0126,0.0003,0.0002,0.9947,0.0174,4.954,4.9443,0.9947,12.1274,281.3015,0.0023,0.9947,16.772,3.3494,3.3494
