model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",831.936,1.1885,0.00175,831.9553,0.9929,0.0115,0.0002,0.0001,0.9929,0.015,3.5132,3.5313,0.9929,110.4736,20771.8959,0.001,0.9929,144.1246,2.4914,2.4938
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",864.7744,1.2354,0.001579,864.7922,0.9965,0.0077,0.0001,0.0001,0.9965,0.0106,2.3824,2.381,0.9965,73.7095,10288.0475,0.0005,0.9965,101.43,1.679,1.6788
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",858.1769,1.226,0.001545,858.1937,0.9972,0.0069,0.0001,0,0.9972,0.0094,2.1322,2.1301,0.9972,66.1072,8199.4951,0.0004,0.9972,90.5511,1.5003,1.4999
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",860.1349,1.2288,0.001327,860.1483,0.9966,0.0075,0.0001,0.0001,0.9966,0.0104,2.2954,2.2907,0.9966,72.3308,9914.6867,0.0005,0.9966,99.5725,1.6179,1.6188
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",847.5766,1.2108,0.002875,847.5961,0.9964,0.0078,0.0001,0.0001,0.9964,0.0107,2.3607,2.3796,0.9964,74.7459,10568.0542,0.0005,0.9964,102.801,1.6702,1.6768
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",863.3066,1.2333,0.00144,863.3212,0.9969,0.0072,0.0001,0,0.9968,0.01,2.1951,2.2038,0.9969,69.3851,9215.0598,0.0004,0.9968,95.9951,1.5491,1.5529
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",823.8753,1.177,0.001298,823.8894,0.997,0.0071,0.0001,0,0.997,0.0098,2.1918,2.2008,0.997,68.3442,8847.8086,0.0004,0.997,94.0628,1.5438,1.5482
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",845.9863,1.2086,0.001411,846.0006,0.9963,0.0079,0.0001,0.0001,0.9963,0.0109,2.3847,2.3865,0.9963,75.5972,10881.2216,0.0005,0.9963,104.3131,1.6857,1.6875
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",810.9107,1.1584,0.001689,810.928,0.9965,0.0076,0.0001,0.0001,0.9965,0.0105,2.3809,2.3736,0.9965,73.4927,10175.4254,0.0005,0.9965,100.8733,1.6725,1.6699
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",811.195,1.1589,0.00149,811.2114,0.9971,0.007,0.0001,0,0.9971,0.0096,2.1642,2.1621,0.9971,67.5599,8538.7591,0.0004,0.9971,92.4054,1.5238,1.5244
