model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",472.2879,0.6747,0.002624,472.3095,0.9967,0.0074,0.0001,0.0001,0.9967,0.0102,2.3132,2.3158,0.9967,71.5716,9598.6642,0.0005,0.9967,97.9728,1.6269,1.6288
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",475.6838,0.6795,0.002085,475.7162,0.996,0.0083,0.0001,0.0001,0.996,0.0113,2.5689,2.5729,0.996,79.8539,11751.4804,0.0006,0.996,108.4042,1.8109,1.8126
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",476.4377,0.6806,0.001635,476.4509,0.9961,0.0083,0.0001,0.0001,0.9961,0.0111,2.6414,2.6618,0.9961,80.0875,11439.1577,0.0006,0.9961,106.954,1.8462,1.8517
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",458.5142,0.655,0.001317,458.5314,0.9959,0.0083,0.0001,0.0001,0.9959,0.0113,2.5411,2.5417,0.9959,79.3248,11794.7897,0.0006,0.9959,108.6038,1.79,1.7911
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",468.2484,0.6689,0.001285,468.2692,0.9963,0.0079,0.0001,0.0001,0.9963,0.0109,2.467,2.4731,0.9963,76.0808,10886.2535,0.0006,0.9963,104.3372,1.7332,1.7366
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",458.9253,0.6556,0.002085,458.9438,0.9961,0.0081,0.0001,0.0001,0.9961,0.0111,2.4718,2.4734,0.9961,77.7082,11439.5987,0.0005,0.9961,106.9561,1.7464,1.7461
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",479.667,0.6852,0.001392,479.6829,0.9967,0.0075,0.0001,0.0001,0.9967,0.0101,2.3246,2.329,0.9967,71.892,9495.003,0.0005,0.9967,97.4423,1.6358,1.6387
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",470.0654,0.6715,0.00163,470.0842,0.9938,0.0102,0.0002,0.0001,0.9937,0.0141,3.1289,3.155,0.9938,97.9544,18419.3851,0.0009,0.9937,135.718,2.2144,2.2285
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",464.8024,0.664,0.001379,464.8142,0.9961,0.0081,0.0001,0.0001,0.9961,0.0111,2.4819,2.4836,0.9961,77.4419,11480.7652,0.0006,0.9961,107.1483,1.7492,1.7511
"CRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.9, 'Fa': 0.1, 'Fd': 0.1, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}",480.7087,0.6867,0.001462,480.7218,0.9965,0.0077,0.0001,0.0001,0.9964,0.0106,2.3636,2.3682,0.9965,74.3126,10323.9743,0.0005,0.9964,101.607,1.6704,1.673
