model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",12396.9202,12.3969,1.10948849,12398.0429,0.9963,0.008,0.0001,0.0001,0.9963,0.0104,2.9257,2.8723,0.9963,77.0878,10044.6884,0.0006,0.9963,100.2232,1.9375,1.9231
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",12825.3524,12.8254,3.47993064,12828.8384,0.9954,0.0089,0.0001,0.0001,0.9949,0.0122,2.8755,2.8571,0.9954,85.9158,13636.8673,0.0006,0.9949,116.777,1.9699,1.9719
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",8632.4247,8.6324,6.86687136,8639.3078,0.9965,0.0076,0.0001,0.0001,0.9965,0.0101,2.701,2.6625,0.9965,73.3257,9401.3363,0.0005,0.9965,96.9605,1.8049,1.7958
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",9431.8769,9.4319,11.44103312,9443.3323,0.9962,0.008,0.0001,0.0001,0.9961,0.0106,2.7694,2.7333,0.9962,76.7737,10448.0932,0.0006,0.9961,102.2159,1.8583,1.8512
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",12562.6951,12.5627,14.21169734,12576.9194,0.9953,0.0094,0.0002,0.0001,0.9943,0.0129,2.8162,2.8175,0.9953,90.2693,15424.9182,0.0006,0.9943,124.1971,1.9761,1.9862
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",14179.1638,14.1792,10.9766953,14190.166,0.9942,0.0104,0.0002,0.0001,0.9932,0.0141,3.1991,3.1826,0.9942,99.5677,18381.4745,0.0008,0.9932,135.5783,2.2118,2.2179
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3104.4899,3.1045,0.85741377,3105.3501,0.9956,0.0088,0.0001,0.0001,0.9951,0.012,2.7979,2.786,0.9956,84.465,13255.1928,0.0006,0.9951,115.1312,1.928,1.9319
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3424.2398,3.4242,2.95232368,3427.1956,0.9957,0.0085,0.0001,0.0001,0.9955,0.0114,2.8935,2.8596,0.9957,81.9306,11991.3999,0.0006,0.9955,109.5053,1.9541,1.9485
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2298.0801,2.2981,6.64969134,2304.733,0.996,0.0083,0.0001,0.0001,0.9959,0.0109,2.9055,2.8645,0.996,79.3751,10949.6346,0.0006,0.9959,104.6405,1.9434,1.9348
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2388.0851,2.3881,11.46500707,2399.5537,0.9954,0.0089,0.0001,0.0001,0.9949,0.0122,2.8267,2.8119,0.9954,85.3603,13654.9775,0.0006,0.9949,116.8545,1.9464,1.9491
