model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",501.464,0.7164,0.000912,501.4851,0.5095,0.0048,0.0001,0,0.5094,0.0071,18.9609,19.4232,0.5095,0.0264,0.0015,0.0009,0.5094,0.0391,11.6215,11.7029
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",492.5499,0.7036,0.000974,492.5684,0.6549,0.004,0,0,0.6453,0.006,16.194,15.2652,0.6549,0.0219,0.0011,0.0007,0.6453,0.0333,9.7725,9.5252
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",491.371,0.702,0.001193,491.3866,0.6022,0.0041,0,0,0.602,0.0064,16.0737,15.7934,0.6022,0.0224,0.0012,0.0008,0.602,0.0352,9.8179,9.7782
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",487.0146,0.6957,0.000812,487.0272,0.6342,0.004,0,0,0.6314,0.0062,16.3837,15.5212,0.6342,0.0222,0.0011,0.0007,0.6314,0.0339,9.8681,9.6796
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",502.3078,0.7176,0.00089,502.3165,0.6554,0.0042,0,0,0.6321,0.0062,17.4844,16.124,0.6554,0.0231,0.0011,0.0007,0.6321,0.0339,10.4811,10.0838
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",483.2899,0.6904,0.001029,483.3074,0.6244,0.0048,0,0,0.5554,0.0068,19.8927,17.8933,0.6244,0.0263,0.0014,0.0009,0.5554,0.0372,11.9637,11.2901
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",494.5216,0.7065,0.001195,494.5328,0.5762,0.0044,0,0,0.575,0.0066,17.2952,17.615,0.5762,0.0241,0.0013,0.0008,0.575,0.0364,10.6019,10.7085
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",471.7616,0.6739,0.001042,471.7788,0.5988,0.0044,0,0,0.5893,0.0065,17.2086,18.1526,0.5988,0.024,0.0013,0.0008,0.5893,0.0358,10.5521,10.867
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",480.125,0.6859,0.000921,480.1401,0.6272,0.004,0,0,0.6264,0.0062,15.9934,15.4223,0.6272,0.0221,0.0012,0.0007,0.6264,0.0341,9.7218,9.6014
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",480.1614,0.6859,0.001056,480.1754,0.6577,0.0039,0,0,0.6465,0.006,15.1814,15.6908,0.6577,0.0215,0.0011,0.0007,0.6465,0.0332,9.3328,9.5907
