model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",560.8723,0.8012,0.001184,560.8912,0.12,0.0161,0.0003,0.0003,-2.1862,0.0181,69.7156,108.3191,0.12,0.0884,0.0099,0.0072,-2.1862,0.0997,41.6615,56.3028
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",569.6417,0.8138,0.000919,569.6546,-0.1429,0.0073,0.0001,0.0001,-0.1565,0.0109,29.303,30.5991,-0.1429,0.0399,0.0036,0.0022,-0.1565,0.0601,17.8754,18.0571
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",537.6051,0.768,0.001045,537.6236,0.4631,0.0055,0.0001,0.0001,0.4225,0.0077,21.7044,23.7211,0.4631,0.0301,0.0018,0.0012,0.4225,0.0424,13.3382,14.0219
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",539.1251,0.7702,0.001142,539.145,-0.1079,0.0077,0.0001,0.0001,-0.2017,0.0111,30.5193,28.8045,-0.1079,0.0422,0.0037,0.0022,-0.2017,0.0612,18.7259,17.7199
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",536.3918,0.7663,0.001636,536.4134,0.0845,0.0068,0.0001,0.0001,0.0823,0.0097,27.6606,27.0859,0.0845,0.0375,0.0029,0.0018,0.0823,0.0535,16.9014,16.4712
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",546.2074,0.7803,0.001021,546.2282,-0.2141,0.0088,0.0001,0.0001,-0.3084,0.0116,36.728,43.2112,-0.2141,0.0486,0.0041,0.0027,-0.3084,0.0639,22.2056,24.3495
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",539.5627,0.7708,0.000835,539.5744,-0.2953,0.013,0.0003,0.0002,-1.5578,0.0162,54.6742,40.7643,-0.2953,0.0715,0.008,0.0047,-1.5578,0.0893,33.0489,27.3641
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",517.7624,0.7397,0.001301,517.7885,-0.5138,0.0091,0.0002,0.0001,-0.5214,0.0125,36.5763,38.6855,-0.5138,0.0503,0.0047,0.0029,-0.5214,0.0689,22.3921,22.5017
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",517.6491,0.7395,0.001311,517.6625,-0.0935,0.0077,0.0001,0.0001,-0.1436,0.0109,30.9552,29.7968,-0.0935,0.0426,0.0036,0.0022,-0.1436,0.0597,18.9816,18.2238
"DE_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-de_{'epoch': 700, 'pop_size': 200, 'Wf': 0.8, 'Cr': 0.9}",519.7862,0.7426,0.00546,519.8031,-0.0893,0.0114,0.0002,0.0002,-1.0103,0.0144,49.1945,37.0858,-0.0893,0.0629,0.0063,0.0037,-1.0103,0.0792,29.3513,24.6342
