model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",496.9738,0.71,0.001085,496.9849,0.139,0.0053,0.0001,0.0001,0.1385,0.0079,39.5571,32.636,0.139,0.3033,0.2036,0.0383,0.1385,0.4513,35.7416,30.6133
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",501.8057,0.7169,0.001161,501.8276,0.1655,0.0052,0.0001,0.0001,0.164,0.0078,39.3104,31.9596,0.1655,0.2972,0.1976,0.0369,0.164,0.4445,35.4573,29.9814
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",494.6359,0.7066,0.00094,494.65,0.1403,0.0056,0.0001,0.0001,0.1134,0.0081,43.2333,33.3669,0.1403,0.3158,0.2096,0.0399,0.1134,0.4578,38.9977,31.3438
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",486.1121,0.6944,0.001202,486.1257,0.1692,0.0052,0.0001,0.0001,0.1676,0.0078,40.2182,32.0396,0.1692,0.297,0.1967,0.0371,0.1676,0.4436,36.1025,30.0712
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",486.8901,0.6956,0.000841,486.9005,0.1523,0.0059,0.0001,0.0001,0.0815,0.0082,48.5532,35.3764,0.1523,0.3355,0.2171,0.0431,0.0815,0.4659,43.5697,33.2844
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",486.5465,0.6951,0.001007,486.5655,0.1529,0.0054,0.0001,0.0001,0.1336,0.008,41.5328,32.5517,0.1529,0.307,0.2048,0.0385,0.1336,0.4525,37.5082,30.5613
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",490.738,0.7011,0.001132,490.7521,0.1567,0.0054,0.0001,0.0001,0.1445,0.0079,41.1091,32.5397,0.1567,0.3053,0.2022,0.0382,0.1445,0.4497,37.0935,30.5446
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",478.5178,0.6836,0.000858,478.5302,0.178,0.005,0.0001,0.0001,0.1563,0.0079,35.1117,31.1672,0.178,0.2863,0.1994,0.0363,0.1563,0.4466,31.7218,29.206
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",471.3418,0.6733,0.001047,471.3567,0.1517,0.0053,0.0001,0.0001,0.1469,0.0079,40.2436,32.3345,0.1517,0.3025,0.2016,0.0379,0.1469,0.449,36.3167,30.3455
"GA_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-ga_{'epoch': 700, 'pop_size': 200, 'pc': 0.95, 'pm': 0.025}",486.5443,0.6951,0.000944,486.5584,0.1394,0.0053,0.0001,0.0001,0.1393,0.0079,39.1853,32.1665,0.1394,0.2996,0.2034,0.0379,0.1393,0.451,35.3351,30.1797
