model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",253.7244,0.3625,0.001191,253.7354,0.662,0.0039,0,0,0.6615,0.0059,15.4802,15.1428,0.662,0.0212,0.0011,0.0007,0.6615,0.0325,9.3962,9.3635
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",248.3659,0.3548,0.001135,248.3909,0.6658,0.0038,0,0,0.6658,0.0059,15.0767,14.953,0.6658,0.0209,0.001,0.0006,0.6658,0.0323,9.2064,9.2262
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",252.3237,0.3605,0.000986,252.3419,0.6582,0.0038,0,0,0.6579,0.0059,15.178,14.9787,0.6582,0.021,0.0011,0.0007,0.6579,0.0327,9.2555,9.2463
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",254.2315,0.3632,0.00104,254.247,0.6406,0.0041,0,0,0.6401,0.0061,16.1714,15.9762,0.6406,0.0223,0.0011,0.0007,0.6401,0.0335,9.8655,9.8472
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",251.2695,0.359,0.001244,251.2914,0.6172,0.0043,0,0,0.6161,0.0063,16.9977,17.0905,0.6172,0.0235,0.0012,0.0007,0.6161,0.0346,10.3897,10.4187
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",259.4319,0.3706,0.00079,259.4459,0.6605,0.0039,0,0,0.6587,0.0059,15.698,15.2556,0.6605,0.0215,0.0011,0.0007,0.6587,0.0326,9.5299,9.4444
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",245.9264,0.3513,0.000971,245.9416,0.6427,0.004,0,0,0.6427,0.0061,15.8378,16.0272,0.6427,0.0221,0.0011,0.0007,0.6427,0.0334,9.7121,9.7992
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",252.3753,0.3605,0.001067,252.3916,0.6466,0.004,0,0,0.6454,0.006,15.8769,15.6877,0.6466,0.022,0.0011,0.0007,0.6454,0.0333,9.6982,9.6668
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",259.3434,0.3705,0.001278,259.3558,0.651,0.004,0,0,0.651,0.006,15.7555,15.7255,0.651,0.0218,0.0011,0.0007,0.651,0.033,9.6243,9.6641
"OCRO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-cro_para_{'epoch': 700, 'pop_size': 200, 'po': 0.4, 'Fb': 0.8, 'Fa': 0.1, 'Fd': 0.3, 'Pd': 0.1, 'G': [0.02, 0.2], 'GCR': 0.1, 'k': 3}-ocro_{'restart_count': 55}",261.5057,0.3736,0.001278,261.5315,0.6497,0.004,0,0,0.6487,0.006,15.9145,15.5392,0.6497,0.0218,0.0011,0.0007,0.6487,0.0331,9.6741,9.6061
