model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",445.0561,0.6358,0.00108,445.0582,0.666,0.0037,0.0,0.0,0.665,0.0059,14.8544,14.5661,0.666,0.0205,0.001,0.0006,0.665,0.0323,9.0345,9.0137
"PSO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",437.0141,0.6243,0.000918,437.0167,0.653,0.0038,0.0,0.0,0.6518,0.006,15.2677,14.9452,0.653,0.021,0.0011,0.0007,0.6518,0.0329,9.2914,9.2487
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",459.3398,0.6562,0.000941,459.3462,0.5812,0.0043,0.0,0.0,0.5725,0.0066,17.1402,16.5968,0.5812,0.0239,0.0013,0.0008,0.5725,0.0365,10.4865,10.3109
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",430.361,0.6148,0.000901,430.3629,0.674,0.0037,0.0,0.0,0.6735,0.0058,14.6571,14.4101,0.674,0.0202,0.001,0.0006,0.6735,0.0319,8.9032,8.9065
"PSO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",438.8383,0.6269,0.000784,438.8412,0.6592,0.0037,0.0,0.0,0.6582,0.0059,14.9876,14.6261,0.6592,0.0206,0.0011,0.0007,0.6582,0.0326,9.1082,9.0636
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",451.949,0.6456,0.000825,451.9548,0.6576,0.0039,0.0,0.0,0.6547,0.006,15.6124,15.1076,0.6576,0.0212,0.0011,0.0007,0.6547,0.0328,9.4617,9.3644
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",429.1055,0.613,0.000772,429.1071,0.6809,0.0036,0.0,0.0,0.6806,0.0057,14.3902,14.087,0.6809,0.0197,0.001,0.0006,0.6806,0.0316,8.7169,8.7137
"PSO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",428.0969,0.6116,0.000989,428.1,0.6664,0.0037,0.0,0.0,0.6656,0.0059,14.7614,14.4148,0.6664,0.0203,0.001,0.0006,0.6656,0.0323,8.965,8.9304
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",445.0061,0.6357,0.000993,445.0112,0.6618,0.0038,0.0,0.0,0.6603,0.0059,15.1682,14.8009,0.6618,0.0208,0.0011,0.0007,0.6603,0.0325,9.2106,9.1639
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",436.7229,0.6239,0.001134,436.7255,0.6687,0.0037,0.0,0.0,0.6677,0.0058,14.781,14.4763,0.6687,0.0203,0.001,0.0006,0.6677,0.0322,8.9828,8.96
"PSO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",440.0015,0.6286,0.001019,440.0047,0.6791,0.0037,0.0,0.0,0.6778,0.0058,14.849,14.4786,0.6791,0.0202,0.001,0.0006,0.6778,0.0317,8.9908,8.955
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",442.4467,0.6321,0.000956,442.4534,0.6581,0.0038,0.0,0.0,0.6572,0.0059,15.097,14.7946,0.6581,0.0208,0.0011,0.0007,0.6572,0.0327,9.1876,9.1584
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",432.7175,0.6182,0.001079,432.7196,0.6758,0.0037,0.0,0.0,0.6755,0.0058,14.6858,14.4719,0.6758,0.0202,0.001,0.0006,0.6755,0.0318,8.9169,8.9342
"PSO_MLNN-sliding_5-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",422.3694,0.6034,0.001045,422.3725,0.674,0.0035,0.0,0.0,0.6737,0.0058,14.0979,13.8277,0.674,0.0194,0.001,0.0006,0.6737,0.0319,8.5273,8.5607
"PSO_MLNN-sliding_10-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",447.4987,0.6393,0.000855,447.5044,0.6464,0.0038,0.0,0.0,0.6461,0.006,15.2545,14.759,0.6464,0.0209,0.0011,0.0007,0.6461,0.0332,9.2345,9.1774
"PSO_MLNN-sliding_2-nets_[700, (0, 0), 5, (0.6, 0.4)]-pso_{'epoch': 700, 'pop_size': 200, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",436.5022,0.6236,0.001037,436.5043,0.6695,0.0037,0.0,0.0,0.6685,0.0058,14.7796,14.4773,0.6695,0.0203,0.001,0.0006,0.6685,0.0321,8.9805,8.9591
